"arbb_urls_link","arbb_urls_date_date","arbb_urls_date_user","arbb_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 11:44 AM","TipTopJoe","our graduates will continue to languish as grab or delivery drivers if we continue to reject PPSMI.
What more when China arises and dominates world trade and technology with their current unicorns?"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 11:44 AM","YolandaOng","Our problem lies in the powerful politicians enriching themselves by corrupted ways and neglect the poor in their own race and the whole nation. The only time they defend their own race poor is when they need their support for votes by fanning racial sentiments. Hope we see through these wicked and selfish politicians and do not fall into their traps."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 11:45 AM","ApplePlay","For flacks sake. The poor are poor wherever they exist
The question to be addressed is : Why are they poor?
The answer to that question is the same wherever poverty occurs. And the fault is not necessarily with the poor themselves. So that inevitably programs to address poverty are ineffectual because society has not changed
As a society, Malaysia readily embraces poverty, because poverty fosters dependence on people who love to control and repress. Poverty also allows the non poor to feel superior and gives them “the right” to exploit the needy
It’s an appalling indictment of Malaysian society that poverty exists at the level it does in what on the surface appears to be an affluent society
BTW, don’t blame the failure of the education system on the inability of parents to be stand in teachers. Many successful and well educated persons were born of illiterate parents. How do you think society has progressed?"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 11:46 AM","SonGokuSSJ5","Please take a census of the top 3,000 richest people in Malaysia.
This time please include politicians, politicians' children, politicians' wives, politicians' abang adeks, kakaks makciks, and saudaramaras.
We should not be surprised at the results."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 11:47 AM","DannyFangs","Full truth said out ! Anyone can just see for themselves when you travel by the LRT train, inside the train , you can see some Malay ladies carrying packed food probably it could be for their breakfast or lunch. No- Malays could be also seen , with simple , a bit untidy clothes or with slippers etc. Outside from the train, you can many pathetic low cost houses , looks very sad ! Yet these bad Politicians play the ugly game non- stop !"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 11:48 AM","FongKimLun","Another policy of Mahathir and LPPKN, birth control pills for non but none for Malays? My heart bleeds everytime I hear/see this, we have to work d@mn hard and put with nonsense from others. We suffer emotionally and mentally everyday if every hours. Our health is not in prime. So it is not so simple like all on a silver plate!"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 11:49 AM","GOD IS HERE","Many issues had been mentioned here, minus one critical issue.
No matter how hardworking one provides for the family, when the number of children is a lot, the end quality will drop. The quality of education, living condition, health, nutrition, etc is a factor of the number of people in the family. If income increases but the number of mouths increases even faster, the problem is not solved. We all know the cause of this problem is one of the R in the 3R's.
FongKimLun is right. This problem needs to be controlled."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 11:50 AM","GOD IS HERE","The reality is that cake has shrunk. For obvious reasons the non-Malays mostly have reduced their numbers for the simple reason of quality management. The saying 'cut your coat according to your cloth' still holds true. Before we fault others we must get our priorities right. Our aims and activities must conform with our resources and circumstances. If not we are digging our own graves."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 11:51 AM","ZackRaider","We must however move from the anecdotal to the statistical. The anecdotal wrenches at our heartstrings. But the statistical will give us the facts that we need to formulate policy and work our action that is required to deal with the problem. After 60 years of Independence with Malay leaders at the helm and after 50 years of the NEP with dominant Malay leadership and almost exclusively Malay civil servants in charge of everything and with billions of Ringgit spent on all sorts of schemes and subsidies funds and projects why are there so many Malay poor ? Indians were displaced from the estates and from Government service and with no help from anyone became marginalised. Gangs replaced family and community. Race became the basis for preference, opportunity and employment. The Chinese survived because of their dominant position in the commercial sector. Many left the country. An honest survey must be conducted to determine accurately what is the position of poverty in Malaysia. And an objective analysis must be conducted to fund out why past policies and actions have failed. It is ridiculous to blame the Chinese for the problem of Malay poverty or to punish them for being industrious and enterprising. It is even more absurd to ignore the plight of poor people of all races - including the Orang Asli and the indigenous people of Sabah and Sarawak. ."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 11:52 AM","XiXiTan","Sorry ZackRaider . But when did you ever witness a Malaysian government decision which was based on fact?
Perception, maybe. Beliefs, often. Opinions, frequently. Corruption, too often.
Any quick assessment of the quality of or even the existence of facts would explain why that is the case
In Malaysia, if you don’t know the facts, or if the facts have been manipulated, then you don’t need to worry about the problem.
It’s a syndrome common among Malaysian politicians. It’s called Burying your Head in the Sand
.....and it exists DESPITE RACE"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 11:52 AM","ChewOnThis","One interesting but suppressed statistic pertains to the purchasers of luxury vehicles in the country. An auto-industry insider says there is good reason for this figure to remain concealed - it nails the lie routinely trotted out by politicians like Mahathir."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 11:53 AM","ZackRaider","Why not if a silly rant like 'the Chinese own the towns and cities' is good enough to extricate oneself from his self made conundrum not to mention regain favour from one's vote base?"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 11:53 AM","VanGuardLim","wow"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 11:54 AM","XiXiTan","We need to also know why the number of Malays from rural have moved to urban in such big proportion. What happen to rural jobs? Where are they mostly coming from, the East states? These are the States controlled by religious party like Pas. They should be happy living there, closer to their believe rather than coming to sin cities. So why are they moving in huge numbers? No jobs offer by the religious party? There is a need to discuss this as part 2 to your story so that people know the full story of migration. We know they are poor but why would they come to cities to become poor in first place? No heaven in the religious states? Bring about the truth so people can judge Pas. I find that all malays dare not touch on issues regards to this party, and that gives ammo for this party to grow bigger. Is that what you want?"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 11:55 AM","GOD IS HERE","The Malaysian Corrupt Elites are a mix of Malays, Chinese, Indians, etc... they are multicultural, yet they use racial tensions and 3R narratives to their advantage
Unless you are an DUMB supporter, please stop jumping guns the moment ""Malays"" or ""Islam"" is being mentioned!"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 11:57 AM","GOD IS HERE","Guys This is why Maszlee (and other weak-performing Bersatu Ministers) helped bring down Pakatan Harapan. Imagine we had a reform-minded PM & a reform-minded Education Minister--imagine how MUCH they could've accomplished in 22 months!
""Their parents also had a tough time helping them out with their homework. Even their teachers found teaching these subjects in English difficult.""
-- we must weed out underperforming teachers, get rid of any pedophiles and negligent teachers, and re-integrate integrity throughout every school, PPD, and JPN office
-- we must implement systemic civil servant reform: whistleblower protection, a more open & protected media & removing 16th-century ""kenyataan awam"" restrictions
-- we must de-politicize the Education Ministry: it is NOT a coincidence many of our psychopathic Prime Ministers and to-be Prime Ministers were ALL Education Ministers.
This requires bravery. What this posting has said here is accurate to a tee. ""You cannot escape the responsibility of tomorrow by evading it today.” – Abraham Lincoln."""
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 11:58 AM","Flash18","再跌再进，看老板给不给机会。等你-30%"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 12:00 PM","FongKimLun","Kleptocrats is the main contribution to this malaise
and as long as they are voted and control the government with their loot and billionaires families things will get worst. Amusing that they have been kept in power for decades by the poorest of all races and still have strong support. My relatives only voted for BN and scold us for voting opposition."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 12:00 PM","DannyFangs","I caution this ""kleptocrats are the only problem""--this is a dangerous simplification. We need to really, deeply get to the bottom of our failing reforms.
See my comment above: weed out the disgusting negligence & abuse throughout the Education Ministry (RM60 billion budget--per year!), implement media protections to report on these stories, de-politicize education (every PM, nearly: a former Education Minister!), implement the IPCMC, and vastly overhaul a bloated civil servant payroll."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 12:02 PM","SonGokuSSJ5","Yes, kleptocracy is a symptom not a cause."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 12:03 PM","ApplePlay","If 68% Malays stay in urban areas, then why did someone claimed towns are owned by the Pendatangs?"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 12:05 PM","HasimahSarah","Staying in urban areas and ownership in Urban areas are two completely different things. Regardless, I firmly oppose Tun M’s insensitive remarks regarding ownership. People work hard and sacrifice much to own property regardless of race have my 100% support. I am Malay."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 12:06 PM","Questionaire","The poor urban Malay and non Malay are played out by the rich elite politicians who only pay lip services to the poors. These politicians are only interested for lobangs and how to make their assets grow and how to add more kosong to their account. V pathetic"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 12:07 PM","Wishmasters","Why? Because the UMNOPUTRAS have taken all the nation's money for themselves."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 12:07 PM","ElvaLove","This is what all poor Malay should realize: we need solidarity. There are poor urban Sabahans. Poor urban Sarawakians. Poor urban Chinese. Poor urban Indian. Poor urban orang asli. Poor urban refugees.
You can literally copy-paste this story to any group in Malaysia and the story is shockingly similar, on the major failures.
This country cannot succeed until stories like these are reported every single day, from every single group, with the emphasis on the ridiculous politicization with zero genuine reforms.
Minimum wage increases. Cleaning up the corruption, abuse, negligence, waste, and politicization of the Ministry of Education. Clean public servants. Vastly improved whistleblower laws."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 12:08 PM","RandySavage","But the sad fact of the matter is that as far as the political narrative is concerned, I believed most Malays have bought into the umnoputras narrative that it is the Chinese rakyat that is the reason for their lack of wealth.
The Chinese rakyat knows they cannot depend on the govt., they toil and work hard to make a living.
But it is not like that evil old man's depiction that all the Chinese rakyat are wealthy - they are many struggling to make ends meet."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 12:09 PM","HasimahSarah","""Indeed, given that the Malay community is growing and that urban areas are now increasingly Malay, change in Malaysia can’t take place without the support of the Malays who have the least, but who work the hardest."""
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 12:12 PM","VanGuardLim","Pasir Gudang MCA wants Dr M to apologise for 'rich Chinese' remarks
JOHOR BARU: Pasir Gudang MCA members are seeking an apology from Tun Dr Mahathir Mohamad after he claimed that Chinese were ""rich and owned all the cities in Malaysia"".
Pasir Gudang MCA deputy public complaints bureau chief Ang Tun Chek said the remarks by the former prime minister could instigate disunity among the races.
""As the former prime minister and an MP, I would expect him to work towards uniting the races and not the opposite.
""It is unfair to the Chinese community that he has labeled us as rich and owners of cities in the country when, clearly, cities are not owned by any race but by their respective state governments,"" he said during a press conference at the Pasir Gudang MCA office here on Wednesday (July 1).
Ang said he was also disappointed that some Chinese politicians had not spoken out on the matter.
""As representatives of the people, they should voice out against such racially sensitive remarks,"" he said, adding that Dr Mahathir had also received many votes from the Chinese during the last general election.
""We've made a police report against his statement and we want an official apology.
""I would also like to plead with the Malaysian Chinese not to take Dr Mahathir's remarks to heart, and not harbour ill intent against any race in the country because of what he said,"" he added.
Earlier, The Star reported that MCA president Datuk Seri Dr Wee Ka Siong had rebutted the former prime minister's claims.
He said there were enough recent reports to show that the Chinese, in all levels of income, had already declined.
“I am not sure if Dr Mahathir is pretending not to know or whether he is merely playing the racial card, ” Dr Wee had said"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 12:13 PM","VanGuardLim","Guan Eng: Skin colour won’t guarantee if you’re rich or poor
DAP secretary-general Lim Guan Eng reminded one and all, in a thinly veiled criticism against former prime minister Dr Mahathir Mohamad, that ethnicity had little to do with wealth.
This came after Mahathir reportedly said in an interview with Asia Times that Chinese Malaysians had become extremely rich and “practically own all the towns in Malaysia”.
He reportedly said that such disparity in wealth was unhealthy.
In his Facebook post last night, Lim (above) said the Chinese in Malaysia were tired of such “simplistic” labelling, as there exist many Chinese who were not rich and many non-Chinese who were.
“Malaysia is not colour-coded, we are all Malaysians who live together in the towns, cities, and villages.
“Similarly, skin colour does not guarantee that you are rich or poor. This is wrong,” Lim said, although he did not name Mahathir in his statement.
He urged Malaysians not to be divided along racial lines, but instead to unite on common principles such as upholding justice, freedom, prosperity for all, as well as to fight against corruption and abuse of power.
Previously, Mahathir’s remark on this matter also drew criticism from other leaders in DAP and PKR, who accused him of perpetuating the “rich Chinese” narrative.
Among others, Semambu assemblyperson Lee Chean Chung cited the work of economist Muhammed Abdul Khalid and said that intra-ethic differences accounted for 93.71 percent of economic disparity, while inter-ethnic differences accounted for only 6.39 percent. Muhammed previously served as Mahathir’s economic advisor."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 12:14 PM","Questionaire","Yes....The government's responsibility is to help the poor citizens, irrespective of race…!"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 12:15 PM","Wishmasters","Most of the towns were founded and built by Chinese entrepreneurs for the purpose of trade. They prospered.Now if we look, some areas of the towns have been taken over and even owned by foreigners or newly-made citizens. Who then is to be blamed for this? In the business world, it’s always the survival of the fittest.
Many Chinese continue to live in rural areas and some in towns are not rich. They are among the hardcore poor. The rich Chinese have worked hard to achieve what they have, some arguably using questionable business practices."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 12:16 PM","ElvaLove","Whenever Mahathir faces a problem, he will stir up racial tensions for people to talk about so that it distracts people from the issues that really matter. This has always been his trick and we won’t fall for it anymore.
Mahathir is facing a dilemma because he cannot get the support of Pakatan Harapan to become PM again. Spewing nonsensical racist garbage proves he is not suitable to be our PM."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 12:16 PM","RandySavage","This is the problem when Malaysians still want to make Mahathir relevant.
He will tell you one day that the Chinese are rich because they work hard and Malays must emulate them. The next day, he will tell you that the wealth of the Chinese is an unhealthy trend.
Then he will also tell you he has always kept his promises. Why not ask Mahathir to show us photos of the houses and cars his children have?"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 12:17 PM","TipTopJoe","I don’t think this 95-year-old has any moral authority to make this comment unless he is willing to declare his and his family’s wealth and how they acquired it.
If the Malays are still poor today, it is because of him having been PM for over 24 years and doing nothing to improve their lives but instead enriching himself, his family, and his cronies.
Yes, former finance minister Lim Guan Eng also has no moral grounds to speak after the below market value purchase of his bungalow and by pushing for developments in Penang against the wishes of the people who voted them into power.
We dare him to hold a referendum to let the people of Penang decide if they want the projects that have been proposed and are already on the way."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 12:17 PM","YolandaOng","Only now Guan Eng opens his mouth to respond to Mahathir’s ‘rich Chinese’ statements. There are also a lot of poor Chinese.
When I go to the government hospital in my hometown, I can see there are just as many poor Chinese as there are poor Malays. They have to queue for a long time to see the government doctors. If they are rich, they would have gone to the numerous private clinics in town.
During the movement control order (MCO), the gym in my hometown, owned by a Chinese family, had to close. The entire family lost their income. I don’t really know how they survived.
I renewed my membership even though I don’t go to the gym anymore because I felt sorry for them and because they had been nice to me. They work very hard, from 7am to 11pm, every day, seven days a week.
On the other hand, Mahathir and his children are very rich. There are rich and poor Chinese.
There are hardworking and lazy Malays. But there are also greedy and opportunistic politicians."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=272","Jul 16, 2020 12:18 PM","ApplePlay","The media should run daily profiles on all the rich Malays, Chinese, and Indians daily. Every day, profile one super-rich person and how they came about their wealth."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 12:19 PM","SonGokuSSJ5","ApplePlay , go to all the golf clubs or corporate clubs for the rich and read their club magazines, including those fancy fashion magazines.
There are numerous articles showing off the success stories and the unfettered lifestyles of the Malay super-rich. Those magazines are generally not available to the average Malay."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 12:20 PM","SonGokuSSJ5","How many non-Malays will say RM2 million is pocket money for them? How many non-Malays have hundreds of Birkin and Coach handbags stashed in the cabinets of their homes?
Malay leaders conveniently use the rich non-Malays to make blanket statements and pull the wool over the eyes of the Malays for personal interests.
The non-Malays are always their punching bag whenever they want to look good. We can only pity the Malay masses."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 12:20 PM","DannyFangs","Race is still the state of mind, political ideology, and the basis of Mahathir’s struggle up till the age of 95.
He has seen 22 years as PM under Umno/BN and another 22 months as PM under Harapan but he still has not and cannot change his mindset.
He even so arrogantly shows it by saying PKR president Anwar Ibrahim cannot be the PM because Anwar leads a multiracial party, not a Malay party.
So if DAP is indeed for multiculturalism, why are they so stubbornly obsessive in supporting Mahathir and not multiracial Anwar as PM then?"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 12:21 PM","FongKimLun","In the current world economic situation and with the future in mind, no single race, nor can Prime Minister Muhyiddin Yassin’s Malay government, rebuild this nation.
Anwar is smart and that is why he calls for ‘structural reforms’. No more under-table deals. Anwar is the only potential PM who has a clear vision.
Mahathir only knows the third national car project and to keep his cronies rich to fund his campaign. No more. We are all for Anwar.
So Mahathir, stop creating controversies to get back in control of the people’s government. We never asked for you.
Since DAP and Amanah have chosen your side, PKR should go it alone and decide who to align with."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 12:22 PM","GOD IS HERE","For right or left the people must be firm. If we stick to Anwar then so be it. We have seen enough of TUN, umno-the catalyst which destroys rather than building unity."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 12:22 PM","HasimahSarah","hahaha"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 12:22 PM","HasimahSarah","Talking nonsense ! Why only single out Mahathir again and try to discredit him ?! All the race based or one race dominated political parties like Umno, PAS, Bersatu, MCA, MIC directly or indirectly play the race card."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 12:23 PM","VanGuardLim","22 years and 22 months, rakyat still not rich, but the rakyat knows his children are very rich."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 12:24 PM","ChewOnThis","VanGuardLim , Don’t count the 24 years he became PM; count the 22months recently. He did nothing for people except flourishing his sons, daughters, wives and cronies. This old man has no moral at all."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 12:25 PM","XiXiTan","HasimahSarah you can have your believes. No issues. But when there is a Constitution why modify it giving reasons of bluff and misrepresenting it by the only one?"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 12:26 PM","HasimahSarah","Let us put it this way.
The gap between the rich Malays, rich Chinese and rich Indians and poor Malays, poor Chinese, poor Indians have widened over the years due to our economic policies.
In politics statistics can and will be used to achieve a political purpose by most politicians. So depending on how you look at the statistical information, you can debate until the cows come home but each race will still have different perspectives or perception of it. The fear factor is a powerful weapon. However all over the world and most bumi politicians will use it as easier to stir up their support if they have the majority numbers rather than argue on good governance issues which most people do not understand or care about as too busy or apathetic.
What i draw the line is using religion to divide and exclude other Malaysians. That is crossing the red line.
Tun M just speaks it frankly as he knows the current mentality of most Malaysians in their hearts.
He does not believe in beating around the bush.
However why did he lose his judgment by resigning in February 2020....Only God knows"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 12:26 PM","ZackRaider","HasimahSarah, Mahathir lost the support of his own party and PH lost the majority to govern. The whole PH government needed to resign for a new government coalition with majority to be formed. That was what Mahathir did and became just as interim PM until new majority government appointed by YDP Agong was formed."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 12:27 PM","HasimahSarah","Anwar should strike a deal with Muhyiddin. If he can really muster 38 votes in support of PM, PM will be confident to do his reforms and to see those corrupted politicians are sent to jail. At this moment, he can not afford to lose these corrupted people’s votes. Muhyiddin’s popularity will sky rocket if he can clean up the system which Tun refused to. By then, Umno will be much cleaner and Bersatu and Umno can merge with Muhyiddin being the President and Tok Mat being deputy. And PKR will also be rewarded for their support. And Tun is forever out."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 12:28 PM","XiXiTan","HasimahSarah, ""PM will be confident to do his reforms""
Moo the reformer?????
LOL........
40 years as a hard-core UMNO lackey, and he's a reformer?
Notice what the MACC, AGC and courts have done recently?
Who's pulling the strings?"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 12:28 PM","ChewOnThis","The man is a morally bankrupt person. No principles. No ethics. No values. Everything is about himself. He ruined a beautiful country single handedly. Divided the people. The curse of the people will be on him."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 12:29 PM","HasimahSarah","hahaha"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 12:29 PM","ChewOnThis","Until he passes he will still play the race card..sad..at this age.."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 12:30 PM","RandySavage","You expect Dr. M to be a changed man?."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 12:30 PM","GOD IS HERE","WILL THE LEAPARD CHANGES ITS SPOt?"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 12:30 PM","HasimahSarah","hahaha"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 12:30 PM","HasimahSarah","Some in DAP have gone to the cuckoo nest! It does not know how to differentiate right from wrong anymore! Time to purge these leaders and allow DAP to be reborn."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 12:31 PM","HasimahSarah","hahaha"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 12:31 PM","HasimahSarah","Yelar, blame on Mahathir, that’s all you know. When UMNO PAS wins next GE, blame it on Mahathir. 60 years from now, when UMNO PAS continues to rule the country blame it on Mahathir. The truth is you all are losers and need someone to blame because you know you can’t win."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 12:32 PM","ApplePlay","Everyone knows smoking or drug addiction is bad but not to the addict. He will come up with many reason why he still smoke or take drug. Same thing for giving up Dr M. But with help and and open mind you can do it. You are smart enough for sure, maybe..."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 12:32 PM","RandySavage","wah so powerful now!"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 12:32 PM","RandySavage","good lo. you win liao lo"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 12:32 PM","RandySavage","not!!! a fat chance!"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 12:33 PM","HasimahSarah","Its about winning election, but you guys only want to blame Mahathir, which will not change your lot. UMNO PAS will confinue to win even if you blame Mahathir 1000000 times.
Blaming will get you no where."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 12:33 PM","RandySavage","Maybe back in 2018, but not anymore. Remember all the by-elections PH lost?"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 12:35 PM","HuatChai8888","0.305 now buy call buy call"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 12:35 PM","HuatChai8888","Buy more huat more"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 12:35 PM","HuatChai8888","Huat chai !!!!!"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 2:56 PM","goodiewilly","Average down till pok pok already...how to average down further?"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 16, 2020 9:20 PM","moneymaker99","seat ur belt for tomorrow show time"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 17, 2020 1:08 PM","Questionaire","Chinese ship seen moving south near Malaysia amid rising South China Sea tensions
KUALA LUMPUR/HANOI (Reuters) - A Chinese government survey ship embroiled in a standoff with Vietnamese vessels moved south near Malaysia, shipping data showed Thursday, amid accusations that China is using the pandemic to assert its presence in the South China Sea.
The Haiyang Dizhi 8 was spotted off Vietnam this week, returning after being closely tracked last year in the resource-rich waters, a potential global flashpoint as the United States challenges China’s sweeping maritime claims."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 17, 2020 1:08 PM","Questionaire","The ship appeared to have started a survey in waters 352 kilometres (218 miles) off the coasts of Brunei and Malaysia on Thursday, according to data from Marine Traffic, a website that tracks shipping.
That appeared to be just north of Malaysia’s exclusive economic zone (EEZ), near waters claimed by both Vietnam and Malaysia.
A Malaysian coastguard vessel, the KM Pekan, is shadowing the Chinese ship, a Malaysian maritime source said, declining to be identified because of the sensitivity of the matter."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 17, 2020 1:08 PM","Questionaire","The Haiyang Dizhi 8 had been flanked by as many as seven Chinese coastguard vessels that have since moved away, two sources familiar with the matter said. The Malaysian navy was monitoring the situation, one of the sources said.
The foreign ministries of Malaysia, Brunei and China did not respond to requests for comment.
On Wednesday, a Chinese foreign ministry spokesman had said the ship was conducting normal activities and accused U.S. officials of using the South China Sea issue to smear Beijing."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 17, 2020 1:08 PM","Questionaire","The presence of the Haiyang Dizhi 8 in the South China Sea comes amid movement curbs imposed by Southeast Asian countries to slow the spread of the coronavirus.
The U.S. State Department had urged Beijing to focus on combating the pandemic and “stop exploiting the distraction or vulnerability of other states to expand its unlawful claims in the South China Sea.”
China’s U-shaped “nine-dash line” on its maps marks a vast expanse of the waters that it claims, including large expanses in the south that are also claimed by Malaysia, Vietnam and Brunei."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 17, 2020 1:09 PM","Wishmasters","China presence around that area is a serious threats only to pirates and other massive military fleets coming from thousands of miles away, on the other side of the world for very unholy reasons."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 17, 2020 1:10 PM","ElvaLove","When it it time to take on the real Chinese bully, the UMNO Malays are takut. Only dare to bully your own Chinese Malaysians!"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 17, 2020 1:10 PM","RandySavage","what can msia do? send a missile or something? time to just keep quiet and whack more money hello."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 17, 2020 1:12 PM","TipTopJoe","What is this news? If this true than Malaysia’s sovereignty is encroached & nothing is done. Where does Malaysia stand, only good for shouting & blaming in Parliament but when our sovereignty is challenged, the Government is so quiet."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 17, 2020 1:14 PM","YolandaOng","All nations bordering the Sea are getting harassed this way. Indonesia and Vietnam are the two that have stood up to the incursions."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 17, 2020 1:14 PM","YolandaOng","They use backdoor diplomacy. hahaha"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=273","Jul 17, 2020 1:15 PM","ApplePlay","Chi-Nazism.... The new Hitler Xi Jinpig."
