"censof_urls_link","censof_urls_date_date","censof_urls_date_user","censof_urls_date_Comments"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=154","Nov 27, 2020 4:47 PM","Joe","Next week.. Should be able to meet target price 0.26...."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=154","Nov 27, 2020 4:47 PM","Joe","So hold first"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=154","Nov 27, 2020 4:55 PM","dompeilee","Whole mkt down...this one only down 2 ticks...shaking out short-term players & long-trapped shareholders."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=154","Nov 29, 2020 8:38 PM","steveninvest","According to my sifu, this stock is gong to rise further. Current stock price is still undervalued. Just hold this Profitable stock properly, it will rise soon.."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=154","Nov 30, 2020 9:21 AM","Joe","But given target price 0.26....will it overshout the target price..or the operator concerned will press it down to collect cheaper...for another round of rally"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Nov 30, 2020 9:29 AM","Joe","I think the operators are collecting at 0.21 till 0.215.."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Nov 30, 2020 10:32 AM","protrader888","Start rising now !"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Nov 30, 2020 11:03 AM","dompeilee","NEW week...new chances 2 rise! =)"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Nov 30, 2020 12:48 PM","Joe","Operator wants to buy lower.. Follow operator"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Nov 30, 2020 12:50 PM","Joe","Q.... 0.205...0.21....if they push target price 0.26 then Sell Sell....."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Nov 30, 2020 2:36 PM","protrader888","0.22 now !"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Nov 30, 2020 2:47 PM","protrader888","0.23 now !"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Nov 30, 2020 3:04 PM","steveninvest","Remember the target price for this undervalued stock is at least Rm0.45 and above according to my sifu.."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Nov 30, 2020 3:13 PM","dompeilee","Maybe your sifu wants 2 dump 2 you at 45c? LOL!"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Nov 30, 2020 4:12 PM","dompeilee","Not bad...avg price is 22.3c today, a price last seen on Mar 22nd 2018 =)"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Nov 30, 2020 10:07 PM","Joe","The operator will not be that kind enough to let everyone make money so easyly at 0.45 cents.. 100% profit"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Nov 30, 2020 10:09 PM","Joe","I am surprised why this time DNX not following.."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Nov 30, 2020 10:09 PM","Joe","They are Abang Adik"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 1, 2020 9:19 AM","dompeilee","Becos Censof sold most of their DNEX shares...left 10 mil only I think. Repaid most of their borrowings...now loans less than 0.3 mil only!"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 1, 2020 9:52 AM","protrader888","NaiK sedikit sedikit, lama lama jadi Bukit.."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 1, 2020 3:25 PM","sAhaM2020","red"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 1, 2020 3:44 PM","PennyStock123","false red..."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 1, 2020 3:55 PM","dompeilee","All wanna margin margin contra contra... let them go..."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 1, 2020 4:18 PM","Joe","I think this time.. Abang will be going up"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 1, 2020 6:04 PM","dompeilee","Shake shake shaking OUT all the gambling uncles & aunties who sit staring at the screen all day...like paktua73 lol"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 2, 2020 8:56 AM","PennyStock123","LOL"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 2, 2020 3:05 PM","Joe","Looks like the support very strong 0.215..Operator collecting..when collect enough.. I don't know????"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 3, 2020 9:26 AM","protrader888","Continue to go up today !"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 3, 2020 11:31 AM","ChoCho","bullish flag forming. next price breakout soon. get ready everyone. sit tight and enjoy to ride to above rm0.3"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 3, 2020 12:03 PM","MillionMindset","Soon the operator will push higher this stock. Be ready. Cheers."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 3, 2020 4:37 PM","protrader888","Rising back from 0.215, go go go !"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 4, 2020 9:36 AM","Joe","Have to give a chance to Abang DNX lah... Adik Censof Sudah naik banyak.. Mah...from 0.165 to 0.23 Sudah untung"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 4, 2020 9:37 AM","protrader888","0.23 now !"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 4, 2020 9:43 AM","dompeilee","Shake OUT the impatients & rise higher!!! =)"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 4, 2020 9:43 AM","Joe","Good"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 4, 2020 10:38 AM","Joe","In might be a good idea to sell Censof and get into DNX which has not move... I am sure, there is going to be a profit taking today... I might be wrong..."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 4, 2020 10:49 AM","protrader888","0.235 now !"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 4, 2020 3:43 PM","dompeilee","Friday all taking kopi lui off the table lol"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 4, 2020 3:48 PM","dompeilee","All wanna drink $$$tarbuck$$$ over the weekend ^_^"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 4, 2020 3:49 PM","EdwardLee99","Forgot today is Friday dy aiyoo,hopefully Monday boleh up up up :D"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 7, 2020 1:39 AM","protrader888","Yes, tomorrow sure up !"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 7, 2020 10:05 AM","steveninvest","Remember the target price for this undervalued stock is at least Rm0.45 and above according to my sifu.."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 7, 2020 3:30 PM","dompeilee","Make uncles & aunties panic & donate $$$, then rise again =)"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 7, 2020 4:03 PM","Joe","It has been sometime holding.. There is another stock I have been following up.. Sunzen.. Which has a similar pattern of movement..just started to move since last week Wednesday...today it is trending..those intrested can give a try.. This stock pattern is like Censof...expecting it to spike up today..."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 7, 2020 4:08 PM","Joe","Anyway continue to hold Censof...Dnx moving now"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 7, 2020 11:29 PM","amancs","https://www.nst.com.my/business/2020/12/647368/dnex-upbeat-about-new-g..."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 9, 2020 2:41 PM","protrader888","Stock price moving detected !"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 9, 2020 9:50 PM","Joe","Kena sabar sabar dulu.. Buah belum masak lagi.. Cuma masak separoh sahaja.. Bila dah masak penoh..baru dia akan melonjak ke 0.28"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 9, 2020 9:52 PM","Joe","Sekarang main tarik tali dulu"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 9, 2020 9:54 PM","Joe","Ikut sahaja main tarik tali.. Pasti menang."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 10, 2020 8:09 AM","dompeilee","Soalnya buah belimbing atau buah durian...."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 10, 2020 2:45 PM","protrader888","Stock price moving detected !"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 10, 2020 7:22 PM","amancs","GST is coming back"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 10, 2020 7:24 PM","amancs","https://www.thestar.com.my/business/business-news/2020/12/10/govt-mull..."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=155","Dec 11, 2020 10:18 PM","Joe","Ikut sahaja main tarik tali dengan operator.... Pasti akan menang..."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Dec 11, 2020 10:20 PM","Joe","Jangan lupa Abang dia DNx"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Dec 14, 2020 10:37 AM","Joe","This Stock has gone up alot from 0.165..i believe time to take profit and wait for it to fall and buy back at a lower price... This is my believe...."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Dec 14, 2020 10:40 AM","Joe","Operator might press it down.. to buy lower... Take action before operator... Only for those who already make profit.. Maybe you bought from the range of 0.165 till 0.19"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Dec 14, 2020 10:41 AM","Joe","Keep watch if I am wrong...."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Dec 14, 2020 11:17 AM","protrader888","Stock price rising detected !"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Dec 14, 2020 12:35 PM","Joe","Good...The operator confirm i am wrong... So keep hold first..."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Dec 14, 2020 2:55 PM","dompeilee","Hundreds of greedy uncles & aunties need 2 be flushed down the toilet bowl first lol"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Dec 15, 2020 5:36 PM","dompeilee","Flushing almost done!"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Dec 15, 2020 8:45 PM","steveninvest","This stock start to rise. Remember the target price for this undervalued stock is at least Rm0.45 and above according to my sifu.."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Dec 15, 2020 11:47 PM","Joe","Good for everyone..."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Dec 17, 2020 11:06 AM","Joe","Continue main tarik tali dengan operator...pasti naik...Slow tapi ada naik bagus.."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Dec 17, 2020 11:07 AM","Joe","Jangan jual....."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Dec 17, 2020 11:39 AM","Joe","Jangan jual....Pasti akan naik Lagi....."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Dec 17, 2020 4:54 PM","PennyStock123","just hold on...sure up one...."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Dec 18, 2020 10:16 AM","Joe","Jangan jual... Mesti naik.. Operator saja press down untuk beli murah.."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Dec 18, 2020 10:39 AM","Joe","Ini operator banyak untung.. Main tarik tali.. Mau beli dengan kita harga murah.. Jangan jual.. Jangan jual..."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Dec 22, 2020 4:28 PM","PennyStock123","nice"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Dec 22, 2020 4:44 PM","oceanwong","Censof break new high. What news ?"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Dec 22, 2020 6:08 PM","dompeilee","Just watch the price action. Only insiders know what's gonna be announced!"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Dec 22, 2020 9:37 PM","stockbreaker87","vroom vroom...something is brewing...for who is on boat hold tight..."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Dec 22, 2020 11:03 PM","kiki9019","Is it link to China Sinovac vaccine ?"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Dec 23, 2020 10:30 PM","stockbreaker87","only god know kiki9019..."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Dec 24, 2020 9:49 AM","brian1918","GST WILL BE BACK"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Dec 27, 2020 10:24 AM","humble1102","Sifus, anyone tried MoneySave?"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Dec 30, 2020 10:30 AM","cheer76","why up"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Jan 4, 2021 11:51 AM","PennyStock123","Happy New 2021!!...May you be Blessed with Good Health, Happiness & Prosperity!!"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Jan 6, 2021 4:27 PM","Joe","Bila mau goreng goreng, sudah tunggu lamah...."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Jan 7, 2021 2:20 PM","Waynelkh","Censof Holdings Bhd has bagged a RM10.12 million contract from the Ministry of Finance to undertake the provision of maintenance and support services for the latter's budget management information system, MYResults. Censof said the contract carries a tenure of two years from Jan 1, 2021."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Jan 8, 2021 12:58 PM","Joe","Bila mau goreng goreng... Project sudah dapat... Apa lagi...."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Jan 8, 2021 12:59 PM","sAhaM2020","akan drop lagi"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Jan 8, 2021 3:23 PM","dompeilee","SOLD all my remaining Censof @ 23.5c this morning."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Jan 8, 2021 4:07 PM","Joe","Project sudah dapat tak mau goreng goreng.. Apa ini.. Jatuh pulak..."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Jan 11, 2021 10:08 AM","PennyStock123","why sell??....Censof just got RM10.12 million contract...."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Jan 11, 2021 11:35 AM","PennyStock123","stock price rising detected...."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Jan 13, 2021 9:52 AM","TokAbah","Proposal on system development for LHDN, Ministry of Works, MoE, MoH all are in the final stages. This is also Muhyeedeen cronoy lwohh. Watch for its movement"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Jan 13, 2021 3:48 PM","TokAbah","Something brewing. Directors also buy back shares?"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Jan 13, 2021 6:49 PM","ACV2916","Yes... expected to hit RM0.30 this week.."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Jan 18, 2021 3:21 PM","Abd Rahim Osman","Go. Go"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Jan 19, 2021 11:59 AM","dr_jogho","i agree with you that censof can hit RM0.30 this week."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Jan 22, 2021 9:45 AM","Joe","It could be better to sell Censof at 0.26 and buy the Abang Dnx at 0.22..."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Jan 22, 2021 9:46 AM","Joe","Now Abang Dnx to go up..."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Jan 22, 2021 9:47 AM","Joe","I think operator already switch to DNX for now"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Jan 27, 2021 1:32 PM","HRI1919","hopeless counter"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Jan 29, 2021 12:40 PM","Joe","Is a good stock... See profit take profit good run from 0.18 till 0.28... 0.10...cents"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Jan 29, 2021 12:42 PM","Joe","Need to wait for another round... Because Abang DNx continued to run...."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Jan 29, 2021 12:44 PM","Joe","Adik Censof has gone up alot already...profit taking...."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Jan 29, 2021 12:45 PM","Joe","Now focus on Sunzen.... Gone down... time to buy...."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Jan 29, 2021 12:45 PM","Joe","Decisions are yours.....!"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Feb 2, 2021 11:42 AM","VTrade","Joe, so u out? What the next?"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=156","Feb 5, 2021 8:34 PM","Abd Rahim Osman","Nextweek angpow?"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 7, 2021 9:08 PM","Michael Kwok","Maybe I buy.Will see market condition."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 8, 2021 1:11 PM","Michael Kwok","Already put rm 20k.24.5 cents.Technology stock usually double or triple valuation.Mine.Valuation at least 35 cents."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 8, 2021 4:57 PM","TokAbah","Got project also cannnot up??"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 8, 2021 9:11 PM","Abd Rahim Osman","Ok
Hopefuly tomorrow will be shining
We can smile"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 8, 2021 11:17 PM","SlayerZ","Good QR, still increasing revenue despite covid time."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 9, 2021 3:18 PM","AlwaysLearn2Invest","The accumulated EPS for the last 3 qtrs including the just announced qtr report, the eps is 2.8 cents. Based on the sector pe of 25 its FV is 0.70 right and it is link to dnex too. Isn't it a real laggard now. Anyone can comments ??"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 9, 2021 3:41 PM","Atok__","@traderman so? then go comment at istone, connect minetec counter lah.dont simply2 buy call at other counter"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 9, 2021 4:00 PM","losslosswin","anyone see the chart? lol"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 9, 2021 4:01 PM","Atok__","why suddenly want to sell. aiyaa"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 9, 2021 6:53 PM","Abd Rahim Osman","Its normal
1. long holiday
2.Private Placement
Approval from bursa for listing sudah lulus
After listing...
Naik punya..."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 9, 2021 8:35 PM","Michael Kwok","No need to fear.The private placement is 25 cents.If too dramatic below 25 cents thn no one wanted to subcribe.Usually private placement announcement it will up.No comment."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 9, 2021 8:38 PM","Michael Kwok","Not after listing but after announcement private placement stock will up.
Posted by Abd Rahim Osman > Feb 9, 2021 6:53 PM | Report Abuse
Its normal
1. long holiday
2.Private Placement
Approval from bursa for listing sudah lulus
After listing...
Naik punya..."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 10, 2021 9:21 AM","losslosswin","funny la this stock"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 10, 2021 6:43 PM","Joe","Need to wait for another round...maybe same operator then limit up...see next week"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 11, 2021 11:39 AM","Michael Kwok","Buy call at 24 cents.13 million profit market cap 100 million."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 11, 2021 9:47 PM","Joe","Hold thight..Censof will also follow DNX style.. Goreng till no limit... I am excited about this two stocks"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 11, 2021 9:48 PM","Joe","Operator gives everyone a chance to earn..."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 11, 2021 10:40 PM","very_goat","please don't link censof with dnex...it is very funny...
there is no relationship in between these two companies anymore..."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 12, 2021 8:40 PM","Abd Rahim Osman","Still have 7.09 % share in DNEX"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 12, 2021 8:46 PM","very_goat","Less than 0.6% since August last year.
http://www.dnex.com.my/investor-centre/stock-information/top-30-shareh..."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 12, 2021 8:52 PM","very_goat","No more relationship in between dnex and censof more than six months.
https://www.bursamalaysia.com/market_information/announcements/company...
https://www.bursamalaysia.com/market_information/announcements/company..."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 12, 2021 8:54 PM","very_goat","don't mislead people with wrong information.
dnex already changed management team long long time ago."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 13, 2021 8:43 AM","Abd Rahim Osman","Thanks for the info"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 15, 2021 9:10 AM","Joe","Hold thight on Censof...soon will be limit up"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 15, 2021 9:14 AM","Joe","Will soon follow Dnx style.. Goreng Goreng....just need to wait... Limit up"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 15, 2021 12:52 PM","Joe","Goreng Goreng mee sudah start... Censof pegang kuat kuat..."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 15, 2021 3:06 PM","ChristianTan","9.7% stake in Dnex"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 15, 2021 4:26 PM","Michael Kwok","Don't listen investment banker to sell.Hold till tight until have major boom."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 15, 2021 4:49 PM","thomaslim999","censof fly.. faster secure"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 15, 2021 9:13 PM","Joe","Esok Censof Goreng Mee Siam Sedap Sedap untuk Sarapan pagi..."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 16, 2021 12:52 PM","MILFHUNTER","censof goreng like dataprep"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 16, 2021 2:13 PM","toto","Sifus, after sc approving pp, how long it takes to list in the market?"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 16, 2021 3:33 PM","thomaslim999","haha.. after my prediction goes well. Hold for it. after so many years. finally a U shape.. time fly soon"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 16, 2021 5:06 PM","MILFHUNTER","can anyone confirm cup & handle pattern has formed? can break 5yrs high 0.40sen?"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 16, 2021 5:15 PM","thomaslim999","surely.. u see it break today"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 16, 2021 5:15 PM","thomaslim999","banker chip have flow in today"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 17, 2021 6:24 AM","kingpuk91","Mark my words. Today will be day going up again."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 17, 2021 9:07 AM","dr_jogho","Yesterday is the 52-week high is the highest. The price breaks up through resistance."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 17, 2021 9:30 AM","joni","hold 35 sen coming broom broom to 40 sen"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 17, 2021 2:45 PM","imlearning","Censof add oil....I'm waiting u flying to the sky"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 17, 2021 3:30 PM","Superb99","price like stuck at 0.305....sienz"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 17, 2021 3:34 PM","MILFHUNTER","engine masuk air.. sighhhhh"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 17, 2021 3:47 PM","Superb99","ya wor, super slow counter, high volume but price stuck.....operator dumping?"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 17, 2021 4:27 PM","MILFHUNTER","but i think, today will not play, it is recharging.. tomorrow might back to fly again.. base on chart, the uptrend still intact."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 17, 2021 4:50 PM","Superb99","hopefully u r right...."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 17, 2021 4:53 PM","Superb99","back to 0.295....gouli"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 17, 2021 6:55 PM","ID007","Kingpuk. Mark apa ur words? Hmm"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 18, 2021 11:07 AM","MILFHUNTER","Censof tanya, apa khabar?"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 18, 2021 11:21 AM","Superb99","fake breakout just now....sienz"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=157","Feb 18, 2021 11:22 AM","Superb99","today klse has no momentum so hard for penny counters"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=158","Feb 18, 2021 11:24 AM","DrAzizanOsman","Ada Mareyyyyy...."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=158","Feb 18, 2021 11:24 AM","MILFHUNTER","31-35 very tough resistance.."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=158","Feb 18, 2021 11:26 AM","MILFHUNTER","it is breaking 5yrs high.. expect for rough journey.."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=158","Feb 18, 2021 11:29 AM","DrAzizanOsman","Big Sharks come edy..."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=158","Feb 18, 2021 11:30 AM","MILFHUNTER","volume coming.. huatttt"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=158","Feb 18, 2021 11:43 AM","DrAzizanOsman","breakout sudah?"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=158","Feb 18, 2021 11:47 AM","MILFHUNTER","35 coming.. then fly"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=158","Feb 18, 2021 11:56 AM","jepun_77","Nice censof"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=158","Feb 18, 2021 11:59 AM","MILFHUNTER","break 35.. fly baby fly... next dataprep"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=158","Feb 18, 2021 12:15 PM","Superb99","sold...thanks censof"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=158","Feb 18, 2021 12:23 PM","Cgeko66","Sold already... thanks censof"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=158","Feb 18, 2021 12:26 PM","MILFHUNTER","congrats comrades.."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=158","Feb 18, 2021 12:29 PM","Cgeko66","censof dah fly, dataprp dah fly....any good counter to in?"
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=158","Feb 18, 2021 12:34 PM","MILFHUNTER","censof not finish yet i think still more to go.."
"https://klse.i3investor.com/servlets/forum/800001017.jsp?ftp=158","Feb 18, 2021 12:34 PM","beaver","thanks milfhunter"
