"jtiasa_urls_link","jtiasa_urls_date_date","jtiasa_urls_date_user","jtiasa_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","May 24, 2019 9:07 AM","kasinathan","Waw.... Loss rm125 million. Much bigger than what i guessed earlier.
As for April and May... The CPO price even lower than Jan-march.
Rm0. 35 is coming"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","May 24, 2019 10:19 AM","wahd","No more share buy back from Managment? Why ?"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","May 24, 2019 3:29 PM","oregami","the cheapest plantation stock in terms of EV per hektar. what's the point of buying a cheap but loss making company?"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","May 24, 2019 3:32 PM","oregami","unless u can turn it around or find some1 who can offer u higher acquisition price. non of the above applicable."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","May 24, 2019 3:46 PM","oregami","planted area not equal to harvestable area"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","May 28, 2019 10:36 AM","tonywong8","Why cost of FFB per ton was Rm700+, excluding interest and administration cost, very high"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","May 28, 2019 11:15 AM","oregami","that mean a lot of fixed costs but production too low to cover those costs!"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","May 28, 2019 1:34 PM","Pen6","冷眼 already 旁观? 眼睛 already ??? 嘿嘿冷笑话儍瓜。儍瓜儍瓜钱去了冷口袋了!"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","May 28, 2019 7:56 PM","WILLIAM203","TP 0.40 this week"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","May 30, 2019 10:13 PM","Nepo","Any hope for this company...?"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","May 31, 2019 6:46 AM","Nepo","Sell, unbelievably loss by over 100 million"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Jun 11, 2019 11:19 AM","Shadows","Stay away from this counters. It is alrdy poorly manage when oil price at higher price. What do you expect at current price? Huge debts and depreciated land price."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Jun 13, 2019 5:49 PM","Chan Kok Chin","Monthly production output
Jan 2019
1) Fresh Fruit Bunches - 67,549 metric tonnes
2) Crude Palm Oil - 13,033 metric tonnes
3) Palm Kernel - 2,919 metric tonnes
4) Logs - 11,764 cubic metres
Feb 2019
1) Fresh Fruit Bunches - 57,140 metric tonnes
2) Crude Palm Oil - 10,567 metric tonnes
3) Palm Kernel - 2,290 metric tonnes
4) Logs - 11,149 cubic metres
March 2019
1) Fresh Fruit Bunches - 57,140 metric tonnes
2) Crude Palm Oil - 10,567 metric tonnes
3) Palm Kernel - 2,290 metric tonnes
4) Logs - 11,149 cubic metres
April 2019
1) Fresh Fruit Bunches - 74,683 metric tonnes
2) Crude Palm Oil - 13,096 metric tonnes
3) Palm Kernel - 2,614 metric tonnes
4) Logs - 34,948 cubic metres
May 2019
1) Fresh Fruit Bunches - 91,095 metric tonnes
2) Crude Palm Oil - 16,578 metric tonnes
3) Palm Kernel - 3,171 metric tonnes
4) Logs - 32,253 cubic metres"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Jun 14, 2019 11:56 AM","wahd","Thanks sharing Wilson"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Jun 14, 2019 11:57 AM","wahd","Log increase?"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Jun 17, 2019 8:02 PM","Nepo","Small vol of logs
Previously, it produced over 100,000m3 per mth"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Jun 24, 2019 7:17 AM","wilsonchan87","logs business pass, their aim now is oil palm bussiness"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Jun 24, 2019 4:03 PM","tonywong8","Cost of FFB per ton too high. Every quarter production cost oil palm business more than Rm130 millions, excluding administration and interest cost. How to make money?"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Jun 26, 2019 1:13 PM","wahd","How to calculate production cost ? How to calculateFFB PER HECTARE? can share ? Tq"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Jun 27, 2019 9:20 AM","tonywong8","Go to quarterly report page 17, palm oil revenue + operating lost = Rm130+ millions. This is cost of palm oil industry for the company. You can check back for few quarters, for the last 1-2 years, quarterly cost was around the amount."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Jun 27, 2019 3:53 PM","wahd","Thanks tonywong"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Jul 15, 2019 10:41 AM","mengcourt","Regret ever listened to an old man to invest in this counter at rm2.69 some years ago."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Jul 17, 2019 11:10 AM","yoyo","tough go tougher"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Jul 17, 2019 5:51 PM","tonywong8","Another quarter of lose money, may not be as bad as previous quarter but still substantial amount."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Jul 17, 2019 7:28 PM","Chan Kok Chin","June 2019
1) Fresh Fruit Bunches - 105,293 metric tonnes
2) Crude Palm Oil - 18,387 metric tonnes
3) Palm Kernel - 3,456 metric tonnes
4) Logs - 16,339 cubic metres"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Jul 23, 2019 1:43 PM","Durian","Any hope for this company?"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Jul 23, 2019 10:50 PM","sunnyguy","Sure, but need have patience to keep & wait"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Jul 27, 2019 11:04 PM","mengcourt","Kingdom come"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Jul 28, 2019 3:53 PM","John Angel","cpo 2000"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Jul 29, 2019 9:28 AM","WilburR2","palm oil prices up trending"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Jul 29, 2019 9:00 PM","iluminati","Time to collect"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Jul 29, 2019 9:16 PM","iluminati","Will test 0.54"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Aug 2, 2019 11:07 PM","paksaham","http://www.enanyang.my/?p=1266706"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Aug 14, 2019 4:21 PM","sunnyguy","July 2019
1) Fresh Fruit Bunches - 140,309 metric tonnes
2) Crude Palm Oil - 25,510 metric tonnes
3) Palm Kernel - 4,786 metric tonnes
4) Logs - 30,250 cubic metres"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Aug 14, 2019 4:25 PM","sunnyguy","FFB production in historical high & hopefully logs production can start recover bag to 40-50K m3 after the completion of the Sustainable Forest Management Certification process."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Aug 27, 2019 11:31 PM","dondonho","why net loss still need to pay income tax 64mil"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Aug 28, 2019 9:13 AM","solvent","22 Taxation
Tax charge for the current financial year comprise:-
30.06.2019 30.06.2018 30.06.2019 30.06.2018
RM’000 RM’000 RM’000 RM’000
(restated) (restated)
Current taxation (9,321) (507) (7,429) (7,552)
Deferred taxation (55,192) 8,661 (69,496) 17,404
(64,513) 8,154 (76,925) 9,852
Current quarter Year-to-date
The effective tax rate for the Group is higher than the statutory tax rate of 24%. This is mainly due
to derecognition and reversal of deferred tax assets on unabsorbed tax losses in loss making
subsidiaries"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Aug 28, 2019 9:25 AM","JeffreyTing","Cheaper and cheaper .......No light at the end of tunnel."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Sep 9, 2019 10:01 PM","PKok6655","Try BUY 0.45 this week"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Sep 12, 2019 9:20 PM","Nepo","No hope"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Sep 17, 2019 5:10 PM","wilsonchan87","AUGUST 2019
1) Fresh Fruit Bunches - 149,338 metric tonnes
2) Crude Palm Oil - 28,793 metric tonnes
3) Palm Kernel - 6,098 metric tonnes
4) Logs - 38,229 cubic metres"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Sep 18, 2019 9:22 AM","123456","On the way 0.50"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Oct 7, 2019 10:28 AM","MK76","Hmmm. Saucer bottom in the making with higher production figures for the last 3 months? Jul to Sept figures looks good. Any inputs? Cold eye still holding jtiasa?"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Oct 7, 2019 10:37 AM","MK76","Queued 0.45. Test test :/)"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=115","Oct 7, 2019 7:34 PM","Nepo","Don't test, dangerous counter"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Oct 7, 2019 9:07 PM","MK76","Why dangerous nepo?"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Oct 8, 2019 7:12 PM","deMusangking","was told not to touch plt !!!!
so be careful!!!!"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Oct 8, 2019 7:13 PM","Nepo","MK76, They have their own palm oil refinery mill (not the crude palm oil mill)which set up as a individual company outside this group of company..."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Oct 11, 2019 3:47 PM","wilsonchan87","September 2019
1) Fresh Fruit Bunches - 136,154 metric tonnes
2) Crude Palm Oil - 28,020 metric tonnes
3) Palm Kernel - 5,698 metric tonnes
4) Logs - 21,228 cubic metres"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Oct 16, 2019 11:50 AM","yoyo","India stop import palm oil from Malaysia, will affect 15% of palm oil export.
Today decide to cut loss at .48 from .61."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Oct 16, 2019 4:38 PM","wilsonchan87","cut, then i buy it. haha"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Oct 16, 2019 11:33 PM","sunnyguy","Nepo, u mean Borneo Edible Oil Sdn Bhd?"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Oct 18, 2019 1:38 PM","MK76","Thx nepo. Queue 45 sen din get."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Oct 18, 2019 2:20 PM","shaoha17","MK76, you are lucky if u din get it"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Oct 18, 2019 3:08 PM","MK76","Is cold eye still holding?"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Oct 22, 2019 5:32 PM","chia88","From 1.20 down the road to 49c"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Oct 23, 2019 8:37 PM","Nepo","@sunnyguy, yes, Borneo Edible Oil S/B, that is the place where they sell their crude palm oil there for further processing. This is related party transaction."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Oct 28, 2019 11:08 PM","thesteward","Follow cold eye no wrong"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Oct 30, 2019 3:21 PM","wahd","Cool eye no more name at 30 largest share in jtiasa"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Oct 30, 2019 8:04 PM","nich0las","Wah lan eh, Jtiasa EPS so terrible! (27.48), tudia. Luckily only 1000""units"" https://i.ibb.co/6F6VjSf/Screenshot-20191030-195645.jpg"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Oct 30, 2019 8:23 PM","thesteward","Tomolo this one sud jalan di"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Oct 31, 2019 9:33 AM","Gary_hon","Jalan lagi baik... upupup"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Oct 31, 2019 9:48 AM","Bigshark123","oil palm price is standing at RM2,500"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Oct 31, 2019 11:21 AM","wilsonchan87","Cold eye 走宝了"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Oct 31, 2019 12:42 PM","wahd","Cool did sold all the share ? Any Announcements ?"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Oct 31, 2019 5:00 PM","sunnyguy","Based on top 30 shareholder list in 2019 Annual Report, his name is no more there. The 30th shareholder just hold around 2.8 million share.... So, I think cold eye should sell all his share already."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Nov 5, 2019 11:38 AM","123456","Enjin start"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Nov 5, 2019 1:34 PM","monetary","Buy companies with prudent management like hapseng n tsh. No point to buy the cheapest plantation stock as we r not buying a physical plantation n manage it ourselves. We want to hold shares of companies that can generate profit."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Nov 8, 2019 10:19 AM","enning22","true, if the management run the business like najib-1mdb, everything is negative."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Nov 11, 2019 9:22 AM","Molly Ngui","The chart look good, uptrend.."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Nov 11, 2019 10:51 AM","Molly Ngui","Some Big Boy collecting, churning.."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Nov 11, 2019 11:13 AM","wahd","Why didn’t announce cool eye sell share ? Or he sell low volume batch by batch ,so no need to announce on bursa?"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Nov 11, 2019 11:30 AM","Molly Ngui","If announce share probably drop already, homily chart look good.."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Nov 11, 2019 2:39 PM","Molly Ngui","Slow & Steady, win the race.."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Nov 11, 2019 2:46 PM","Titanium","The coming QR might report a better result compared to last Q (Q4). The CPO production increased by 70% compared to Q4 while logging production increased by 5%. Last Q4 result was so bad because it has included a 1 off taxation of 64M. The operating cost + finance cost is only -26million but management has insert a tax of 64M and causes the eps to be -9.42 instead of only -2.3. Of course this is not a great company but upcoming quarter should report small losses or maybe breakeven or mayb small gain. Unable to determine the value of this company just hoping it can go on a recovery road so that it will start reporting +ve eps and then we can value how much this company worth."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Nov 11, 2019 2:52 PM","Molly Ngui","This is a first wave, testing 0.60 today.."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Nov 11, 2019 2:55 PM","Titanium","The technical chart shows that it is on an uptrend. It has broken the midterm line and closing the gap in the long term line. If the price can stays above 56c, it will cross a 200ma line. MACD and rsi shows there is a good momentum."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Nov 11, 2019 2:56 PM","Molly Ngui","yes indeed, beautiful chart.."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Nov 11, 2019 3:38 PM","Molly Ngui","Go JTIASA Go.."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Nov 11, 2019 3:58 PM","Titanium","by today if can stay above 56c, i think it will formed a golden cross on the 200ma line. Meaning it has broken the long term bullish line....ya....go go .....Jtiasa"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Nov 11, 2019 4:16 PM","Titanium","CPO price has also increased. The average for July-sept is Rm2060. Oct is 2200 and current it is above 2450. Hope it maintained above this level but below 2500. Else, CPO shoot to 2800 straight bcoz trade above 2500 need to pay windfall tax. Anyway, overall the CPO price has rebound + Jtiasa production has increased by 70%. It will definitely report a more favorable result for Oct-Nov'19 (2Q)."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Nov 11, 2019 5:00 PM","Molly Ngui","Thumb up JTIASA"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Nov 11, 2019 5:09 PM","Titanium","Yeap.....sui sui. Tomorrow continue uptrend as I think it form at golden cross at the 200ma. meaning, market also strat to bullish on jtiasa long term."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Nov 11, 2019 5:11 PM","Molly Ngui","Agree Titan, high five.."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Nov 11, 2019 7:24 PM","Molly Ngui","I buy according to chart, i won't listen to all the noise here, when the chart say exit, i will exit.."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Nov 11, 2019 8:25 PM","Molly Ngui","When you see a real great one of course you invest, obviously some are for trade, chart cannot lie.."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Nov 11, 2019 8:50 PM","Molly Ngui","hahaha"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Nov 11, 2019 11:39 PM","sunnyguy","@Titan: Windfall tax is exempted for CPO until end of this year."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Nov 11, 2019 11:40 PM","sunnyguy","@Wahd: Cold eye share holding less than 5%, so he no need to make any announcement when he trade."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Nov 12, 2019 12:55 AM","scotthong","JTIASA (4383) - Fundamental & Technical Analysis
November 12, 2019 | Hong Wei Giet
Technical Analysis
===============
- JTIASA shares price has been slashed by 85% since its historical high which indicated Palm Oil counters' shares price is led by economic cyclical.
- It is not recommended to hold for the long term. More suitable to speculate method due to their company
More: https://www.fundamental-technical-analysis.com"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Nov 12, 2019 12:57 AM","scotthong","JTIASA (4383) - 基本与技术分析
November 12, 2019 | Hong Wei Giet
技术分析
========
- JTIASA的股价自其历史高位以来已下跌了85％，该历史高点表明棕榈油的股票价格受经济周期的影响。
- 不建议长期持有。其股票更适合于投机，因为公司业绩与棕榈油价格走势具有高度相关性。
更多： https://www.fundamental-technical-analysis.com"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Nov 12, 2019 8:03 AM","monetary","不建议长期持有。其股票更适合于投机，因为公司业绩与棕榈油价格走势具有高度相关性。
What kind of garbage is that. To make the story short GORENG lar!"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Nov 12, 2019 9:09 AM","Molly Ngui","Go JTIASA Go.."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Nov 12, 2019 11:14 AM","Molly Ngui","0.595 just now, almost 0.60, first wave.."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=116","Nov 12, 2019 11:51 AM","yoyo","why it up? any solid fundamental factor?"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 12, 2019 12:32 PM","wilsonchan87","JTiasa 短线，
*EMA25&50黄金交叉
*突破并目前还在守住200天生命线
*RSI 过70，引擎开始有买入的动能
*MACD 黄金交叉
JTiasa 长线，
2011-2014里，形成头肩顶。
在2014年跌破头肩顶颈线，看跌RM1.5+幅度。
足足跌了五年到2018底年才达到跌幅满足。"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 12, 2019 12:34 PM","wilsonchan87","Over 7 years oil palm tree >80%, FFB output capacity from year 2007 until today 34 times increase, CPO and Kernel output from year 2011 until today 29 times and 25 times increase"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 12, 2019 12:45 PM","Titanium","i guess the solid fundamental is as what Wilson describes. Their tress has matured and now is at the peak of it output. So now the only thing left to spark the share price to fly like a rocket is the CPO price. So if CPO price can continue to go up, Jtiasa just waits to collect money."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 12, 2019 12:55 PM","Titanium","the short term has cross the 200MA long term line as well and it has formed a golden cross. Also the 200MA line is moving upward. Chart wise beautiful. I think it is on a bullish trend."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 12, 2019 1:37 PM","Titanium","Production data for last Q and upcoming Q. CPO increase 71% while log increase by 5%
Month CPO logs
Q1'19 2019 Sept 28020 21228
2019 Aug 28793 38229
2019 July 25510 30250
Total 82323 89707
Q4'18 2019 June 18387 16337
2019 May 16578 32253
2019 Apr 13096 34948
Total 48061 83538"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 12, 2019 4:00 PM","Molly Ngui","Seller more than buyer, how to go up.."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 12, 2019 4:29 PM","Molly Ngui","Collecting Dsonic now, buy when everyone fear, when you know the chart is drop dead gorgeous you're smiling while collecting.."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 12, 2019 4:41 PM","Molly Ngui","No money don't play contra on DSONIC, you must have solid cash to make money there.."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 12, 2019 5:13 PM","monetary","Do u guys understand the nature of the business. Read nepo previous comments. I suspect that's the reason cooleye exited."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 12, 2019 8:11 PM","wilsonchan87","cyclical business like palm oil seldom people understand it. Once u buy, u need to think when is the time for exit."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 12, 2019 8:54 PM","maytehpg","tomolo can break .60 . very undervalue still......"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 13, 2019 8:14 AM","thesteward","Ya today break .60 going towards 63"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 13, 2019 8:16 AM","thesteward","https://www.theedgemarkets.com/article/wilmar-reports-10-rise-3q-earni..."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 13, 2019 9:59 AM","Molly Ngui","I'm out, collecting DSONIC now.."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 14, 2019 10:20 AM","Titanium","CPO 2550 today. Not bad...."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 20, 2019 6:56 PM","wilsonchan87","FCPO Mac & April 2020, already break 2700.
Go go go all plantation stock! Go go go Jayatiasa!"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 20, 2019 10:32 PM","rbzhg88","hold until April 2020...."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 21, 2019 5:10 PM","Hong Jun Lee","Tp-1.5 soon"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 22, 2019 3:44 PM","thesteward","This q result sud be v v v good after kitchen sinking exercise last q . Hopefully"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 23, 2019 12:59 AM","sunnyguy","In my opinion, this quarter might just post result with minimal profit, less than RM20 mil, as the low CPO price on July this year. Part of the low CPO price factor will offset by high production volume on Aug & Sep this year..... Aim for the better result on Q2 FY2020 :-)"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 23, 2019 2:15 AM","Albukhary","如果没记错，冷眼当年放下笔不写财经，全身睡下去的股就是 JAYA TIASA， 听说那一战,冷眼从2009年风暴时的低点一路买着上，至到2012年的高点，期中包含了红股，拆股，整体股价最少涨了5-6倍，大概让冷眼赚了最少5百万到1千万，从一个财经编辑变成了大马股神，并实际名归的拥有了基本面大师的名称。
十年后的今天，2019年，我们是否有机会让当年的历史重演，让股价从2019年低点45sen,一路涨到2022年的3块钱，我相信是有可能的，大家拭目以待吧。"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 23, 2019 5:34 PM","wilsonchan87","未来3-4块不是问题，最重要看CPO"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 23, 2019 9:31 PM","sunnyguy","Buy more & keep in locker :-)"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 24, 2019 12:12 PM","Janson King","Cpo looks good, tempting to add more next week"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 24, 2019 1:12 PM","bc8660","CPO price rebound recently but plantation sector rebound can only be seen in Feb result only.
The coming quarter report expected to be weak again, I would say better don't put too much hope on coming Q1."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 24, 2019 1:21 PM","rbzhg88","agreed don't put too much hope on coming Q1, but is right time to start accumulate share until Q2
Q3"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 25, 2019 7:57 AM","simon","Mr Calvin, in what price shall take profit ? TQ"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 27, 2019 12:47 PM","rbzhg88","moving...."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 27, 2019 5:21 PM","rbzhg88","hopefully tomorrow limit up !!"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 27, 2019 5:47 PM","nich0las","Wow, so good profit! Only dunno to read the cash using. https://i.imgur.com/dd11Rt7.png"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 27, 2019 7:15 PM","wilsonchan87","Mr Market will give answer tomorrow morning."
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 27, 2019 8:15 PM","Albukhary","Haha... history will repeat soon.
如果没记错，冷眼当年放下笔不写财经，全身睡下去的股就是 JAYA TIASA， 听说那一战,冷眼从2009年风暴时的低点一路买着上，至到2012年的高点，期中包含了红股，拆股，整体股价最少涨了5-6倍，大概让冷眼赚了最少5百万到1千万，从一个财经编辑变成了大马股神，并实际名归的拥有了基本面大师的名称。
十年后的今天，2019年，我们是否有机会让当年的历史重演，让股价从2019年低点45sen,一路涨到2022年的3块钱，我相信是有可能的，大家拭目以待吧。"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 27, 2019 8:42 PM","Peter2357","Wow ...good result ...those who got stuck at above RM1 ....may have some hope"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 27, 2019 9:59 PM","mrknowled","during June to SEPTEMBER the CPO price was between 1700-2200 and JTIASA publish a good result overall. But now the CPO price was 2600 so will the next QR good?"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 27, 2019 10:24 PM","sunnyguy","Still another 2 months to go for Q2, need depend on Nov & Dec FFB production & also the next month CPO price trend..... Hopefully the timber division can stop / reduce from continue bleeding"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 27, 2019 11:36 PM","thesteward","Keke I was right again"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 28, 2019 9:44 AM","WilburR2","qtr profit 15.77m increase of 1700% lol"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 28, 2019 9:46 AM","WilburR2","JT up 8%"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 28, 2019 9:49 AM","WilburR2","cpo 2600"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 28, 2019 9:54 AM","Smart Beginners","Should stand above 0.70 for fair value price"
"https://klse.i3investor.com/servlets/forum/800000681.jsp?ftp=117","Nov 28, 2019 10:08 AM","kaleemtheman","Jaya Tiasa’s shares experienced a sell-off in the middle of this year, as it posted its second consecutive loss-making financial year in the period ended June 30, 2019 (FY19).
FY19 net loss widened to RM275.65 million from RM80.16 million, while revenue dropped 24.23% to RM637.74 million from RM841.69 million, no thanks to wider losses and lower top line from both its palm oil and timber operations."
